index,axis-0,axis-1,axis-2,axis-3
121.0,0.0,34.76472746904171,41.02729152346004,24.59521901674849
122.0,0.0,24.7852686630866,44.3190570681196,25.02311042241701
123.0,0.0,31.82227053422033,44.225887548681676,24.956349344797466
124.0,0.0,25.976098736846474,44.610719976104825,24.849100668178206
125.0,0.0,29.326725314756448,45.28982524352564,24.988807188447137
126.0,0.0,30.50526459421294,44.951157132184754,25.009888867165646
127.0,0.0,31.146749636635754,23.374385175935455,25.170763694648656
128.0,0.0,28.4504800779616,23.6606402376275,25.212668611014664
129.0,0.0,37.65984854575147,26.650692903118678,25.120592876801634
130.0,0.0,20.5952548402583,33.0579691836812,24.941155391465255
131.0,0.0,38.08774877217443,33.11946109859843,24.80509409019762
132.0,0.0,20.423456527356393,36.11066823371178,24.922958734369153
133.0,0.0,20.755366868024634,39.09310075172954,25.094448395665868
134.0,0.0,27.762022312776065,45.62768719194258,25.298164045513385
135.0,0.0,33.84725448629554,23.18143548863308,25.49508945287421
136.0,0.0,35.70118571207345,23.56034975765992,25.87699509336705
137.0,0.0,23.266295947546528,26.845976965271085,25.293567660226444
138.0,0.0,21.85966486492573,28.75789621008551,25.273383755245327
139.0,0.0,39.01239018947397,28.827664306813297,25.59874199896948
140.0,0.0,21.062788672935966,29.909342289334077,25.422269640899817
141.0,0.0,38.954379355349964,30.36939979373631,25.438335486943622
142.0,0.0,37.97573944490151,35.329093908905634,25.04515496412542
143.0,0.0,20.752480139871388,40.47386815546771,25.42526543818465
144.0,0.0,35.00017694499865,42.42322007987889,25.580210926743224
145.0,0.0,22.094468269871445,43.02675057083264,25.623628727609567
146.0,0.0,33.01566008954549,44.71809289618972,25.878547460067463
147.0,0.0,31.668691552974988,22.53080304939855,25.94344475540052
148.0,0.0,37.096832283988505,24.214662873364453,26.096095737596425
149.0,0.0,38.76747254827066,26.078869978113406,26.187890850972344
150.0,0.0,19.925205744183643,37.140714717759685,25.47854366880914
151.0,0.0,37.88018152087919,37.27284460470147,25.395072536044424
152.0,0.0,36.218133878780804,40.9844717497115,25.630702881697353
153.0,0.0,20.978836927771756,41.611114417326974,25.8236124621138
154.0,0.0,23.600798919999317,44.846502691854944,26.010363081876715
155.0,0.0,24.76273746922206,45.45850560221264,25.88159541475778
156.0,0.0,31.052810526016703,45.89691212121855,26.019230539803367
157.0,0.0,25.992659070991134,46.075669644791496,25.9919294840573
158.0,0.0,29.938318111841543,22.366994493203915,26.170762729616808
159.0,0.0,24.915610051236154,24.35590190830561,26.097129737787355
160.0,0.0,23.782600771342263,25.297624191106195,26.09060111184776
161.0,0.0,39.84313746865362,29.570865555424152,26.157168918307637
162.0,0.0,39.760318111813675,31.673730522703163,26.14276961194636
163.0,0.0,19.73827060838039,32.62836519657585,25.881225966107575
164.0,0.0,37.21675916056381,39.76179295176904,25.924011795689438
165.0,0.0,27.94458068442831,46.57066753172294,26.335135430702294
166.0,0.0,29.714343748209288,46.473373732236425,26.228146282441344
167.0,0.0,33.12770682426826,22.131439418137468,26.448899812167408
168.0,0.0,34.403929241524686,22.001199510458893,26.81459646687798
169.0,0.0,27.542228732615747,22.773278830521864,26.347323072964496
170.0,0.0,26.068964322845357,23.240179364644778,26.47840295892752
171.0,0.0,38.70132160914457,24.829844923969,26.825319652616052
172.0,0.0,19.888089933634664,31.217648405588434,26.1647152773804
173.0,0.0,39.83451651900654,33.12023836204438,26.31945193524845
174.0,0.0,39.26726604781959,35.02551182164911,26.200104307415458
175.0,0.0,19.259048924609814,35.88865122335407,26.01824821073543
176.0,0.0,19.437961776647846,38.78856657977436,26.258182721286207
177.0,0.0,21.173609564649745,43.4561551773029,26.72914416612725
178.0,0.0,22.296310858922176,44.51847630796829,26.616481941873985
179.0,0.0,32.070957702344025,46.0721714556881,26.701381399138516
180.0,0.0,36.807128162723565,22.979181205526235,26.96853203298413
181.0,0.0,38.159741732910604,23.81911800387473,27.0930696193694
182.0,0.0,22.518969922426148,25.839761415042915,26.588246918535233
183.0,0.0,40.03255252906585,26.707266695780287,27.104100743312678
184.0,0.0,20.957080641923127,27.75172839260847,26.630059431877832
185.0,0.0,20.31659901848301,29.184328416813077,26.54770882300678
186.0,0.0,38.5325394243033,38.20504744417503,26.529663802113063
187.0,0.0,37.256844777152885,41.15510691859687,26.705709399348212
188.0,0.0,34.834929873048836,44.401050054472094,26.850484616800713
189.0,0.0,28.38932694101623,21.952448439178525,27.004406541682584
190.0,0.0,22.952766703045906,24.73784882359962,27.20960906518916
191.0,0.0,40.92051648862478,27.926009290509292,27.52407838782107
192.0,0.0,40.71755509207124,29.552351742985692,27.180176176927567
193.0,0.0,18.910210366589638,34.72421839230398,26.59260478196493
194.0,0.0,39.60935337494732,36.33694580914485,27.036570510947055
195.0,0.0,19.505720191285487,41.156698483933226,27.037834864579832
196.0,0.0,20.160515873805572,42.527757870618714,27.09419248060847
197.0,0.0,29.108218091854972,47.34799931585445,27.27257920504627
198.0,0.0,36.57837326505445,22.101222862047923,27.74462795242724
199.0,0.0,37.711125083820264,22.645802193464714,27.879148572520602
200.0,0.0,39.84956410580256,25.50917802608445,27.49510384489649
201.0,0.0,18.895912159566404,31.652888807065246,27.074664926205582
202.0,0.0,18.481062122018322,32.85055477791029,27.32687506685595
203.0,0.0,40.3661959164491,34.94066985357826,27.467923048775802
204.0,0.0,18.381106853518563,37.72981733737994,27.37094849378356
205.0,0.0,35.92319732588868,44.00676661398501,27.694773792195935
206.0,0.0,21.380685695532023,44.62989169557925,27.592118867788525
207.0,0.0,22.416529327834997,45.59829710661468,27.659029235217275
208.0,0.0,33.36422585128166,46.27054290590763,27.810067794564688
209.0,0.0,32.0552189755885,46.90086161377367,27.745482851457492
210.0,0.0,30.21217242868062,47.37476605197977,27.67608680602086
211.0,0.0,26.51916408243707,47.476507177280816,27.65349037485986
212.0,0.0,31.12027042217523,21.111958878974217,27.67670623516916
213.0,0.0,26.149387541404522,22.249058863474442,27.68763392827769
214.0,0.0,23.707422847601944,23.60064351957787,27.824328649738984
215.0,0.0,20.947817065682,26.28478762276621,27.712208942423775
216.0,0.0,19.890830380255597,28.11831257188984,27.62344405250443
217.0,0.0,41.40141708331556,28.822417431219943,28.09964580441106
218.0,0.0,41.308464119927436,30.467871664920615,27.9178025547645
219.0,0.0,41.19173867724721,32.061696943244314,27.908672091980918
220.0,0.0,40.93048772304394,33.60385937942083,27.768155447741307
221.0,0.0,39.021886163137346,39.085845642993036,27.549543999885802
222.0,0.0,37.28254336855874,42.47227349455916,27.815917820885172
223.0,0.0,20.41586504032521,43.820254424172205,27.791289510205115
224.0,0.0,23.6360721920962,46.56006364226518,27.898466695399417
225.0,0.0,24.902786526786272,47.1319013468171,27.941996869908586
226.0,0.0,33.2325403185281,20.803873819213084,28.150909709341683
227.0,0.0,35.08037089903908,21.018225830185642,28.37846594225079
228.0,0.0,21.609897151813154,25.215364736965785,28.081288639065725
229.0,0.0,40.796823285091996,25.546737099829723,28.51806874372159
230.0,0.0,41.50649696075203,27.289510422230265,28.544944413484625
231.0,0.0,18.790379617310744,29.99458847160404,27.87968457420812
232.0,0.0,17.743956433566506,34.76747706424325,28.003062889664847
233.0,0.0,17.79424048365467,36.14236752620684,28.017952064655372
234.0,0.0,17.93732004575877,38.60587660960665,28.09218815355139
235.0,0.0,18.484868418207398,40.40822484881541,27.957640338920385
236.0,0.0,29.29286886948518,47.947020472466086,28.339068553782063
237.0,0.0,29.774125080948455,20.81146933896953,28.21899729914089
238.0,0.0,36.484202689977195,21.269620734211536,28.671154559785606
239.0,0.0,28.40682674302378,20.990378143405888,28.34019242932135
240.0,0.0,39.622880969654204,23.521300660012777,28.639885700588803
241.0,0.0,17.62405576794621,33.359148911956986,28.34122226949019
242.0,0.0,40.80616753314265,35.94885512678208,28.49290710279084
243.0,0.0,19.406344259992153,42.9614972296304,28.51541961827808
244.0,0.0,21.234700393284914,45.37697322902481,28.552472195797773
245.0,0.0,34.85963525945268,45.83261614443464,28.5660723390638
246.0,0.0,27.270202742487644,48.09357356823715,28.570353339535664
247.0,0.0,26.175804526058357,21.406450545223702,28.860377332746513
248.0,0.0,24.982248236084136,22.051777414033083,28.832480217693668
249.0,0.0,19.763583986929977,27.164990166490476,28.54757536681625
250.0,0.0,17.69707000200343,31.350455522343047,28.919928880300848
251.0,0.0,17.32462806297084,37.06757280807082,28.826416063079833
252.0,0.0,39.70976348108339,39.08570267812922,28.655002052163105
253.0,0.0,17.794494489401,39.66631596952988,28.7920739960866
254.0,0.0,18.084518179874728,41.01171406827162,29.000666148459157
255.0,0.0,25.87969678867606,47.95934244089227,28.92484191391175
256.0,0.0,32.38699932955378,20.197359946380722,29.092336403845945
257.0,0.0,39.21549146499985,22.49946410940554,29.450775812738407
258.0,0.0,22.161766636802895,23.808738559819265,29.064499898919067
259.0,0.0,40.839089957443335,24.346962681577562,29.43020644021267
260.0,0.0,41.68880177143711,25.943782195501555,29.361252289975464
261.0,0.0,18.630271919402173,28.639795158311927,28.97763201997921
262.0,0.0,42.119463174800586,30.254253149544628,29.180559038739535
263.0,0.0,17.02807249851519,34.564605087123425,29.202755808534732
264.0,0.0,40.39576025135559,37.75134148309176,28.863887257102206
265.0,0.0,38.985299896819,40.75449517555969,28.77598897699309
266.0,0.0,18.52352085328904,42.1825001573694,29.17581681682589
267.0,0.0,36.714764646358866,44.53293036521869,29.315108980454504
268.0,0.0,33.43182700211238,47.19522273901095,29.295340414353895
269.0,0.0,31.205408900316407,20.06287857430968,29.399752134344496
270.0,0.0,23.041370784377545,22.826010962503698,29.42185962753065
271.0,0.0,17.128544777875423,38.75976930446142,29.71867524769192
272.0,0.0,19.431734698583224,43.928323598765736,29.413072228598626
273.0,0.0,21.404944411898235,46.15430886426548,29.581202785626648
274.0,0.0,24.581848856626237,47.93338173810445,29.58487839389008
275.0,0.0,31.426341387069748,48.14201035536665,29.429689673111078
276.0,0.0,28.59587128037897,48.56056102885358,29.415224089545763
277.0,0.0,35.14784640960324,20.260210849384965,29.79077232809135
278.0,0.0,29.459733138117475,20.144321646226825,29.554266952767648
279.0,0.0,36.840094219812634,20.603006210247536,30.044964399174894
280.0,0.0,38.58406991873669,21.414674184460406,30.106100511447696
281.0,0.0,20.94003174957352,24.45039945149769,29.74336521144805
282.0,0.0,19.759839861482078,25.776275084906654,29.798409277525025
283.0,0.0,17.849668712834177,28.955224248994995,29.924621874161172
284.0,0.0,41.99309616371298,33.67076513384568,29.70742325754494
285.0,0.0,37.738272333846986,43.80465363255597,29.927677335320894
286.0,0.0,20.406623228576674,45.345574751796846,29.706121476284743
287.0,0.0,35.494894325510785,46.06388322239514,29.83597851655605
288.0,0.0,26.66493886223501,48.571854535828066,29.875973937999213
289.0,0.0,30.104077568776294,48.546256893481534,29.676154696799813
290.0,0.0,33.956407578876465,19.81350480137703,30.148721966105775
291.0,0.0,26.708124594628615,20.474276100857228,30.274056654023653
292.0,0.0,41.682748180570805,24.525613981219674,30.421696794193224
293.0,0.0,18.25747302726942,27.821215264977603,30.257827441586947
294.0,0.0,42.65964637645915,27.758904865083064,30.30189699558593
295.0,0.0,42.70811044470576,29.28716433930958,30.077085318642396
296.0,0.0,16.94097998714401,30.901732352351168,30.446395296217766
297.0,0.0,42.52512512885269,32.45333505944463,30.295480229759576
298.0,0.0,16.534261125714412,33.953777579933444,30.28903368929398
299.0,0.0,40.49434858123745,38.79035862683069,29.889558476526545
300.0,0.0,39.952324637458894,40.11966132671447,29.86739711373343
301.0,0.0,38.56157594815415,42.588270991833554,29.853423469627234
302.0,0.0,28.394889494261037,20.011065812867322,30.264008037083244
303.0,0.0,25.0308462511015,21.16435383933615,30.433032365372227
304.0,0.0,23.90508531276672,21.79131636896602,30.303849360282296
305.0,0.0,40.38072119850625,22.437302429380768,30.725878733348107
306.0,0.0,42.534567956695035,26.331189720769114,30.743405578547797
307.0,0.0,42.711717688384134,30.815774678380087,30.27646981807146
308.0,0.0,16.64722925402695,32.27704580674071,30.40738380547138
309.0,0.0,16.495038084904536,36.33207535110274,30.527789004969105
310.0,0.0,41.27597323424098,37.09455319751858,30.35510949731605
311.0,0.0,17.12123267413599,40.227870774839005,30.449697330628894
312.0,0.0,17.951303002121605,42.33820224215387,30.599326958829195
313.0,0.0,18.670019281251207,43.30506018119559,30.267618784196323
314.0,0.0,19.37591846720413,44.53150072991566,30.48053970170703
315.0,0.0,36.65050240011448,45.31551747977214,30.411050068534706
316.0,0.0,22.827058026148755,47.45495267250385,30.414068414243836
317.0,0.0,25.1737526426563,48.546105222325174,30.59631413952445
318.0,0.0,21.110977591615825,23.569687447217824,30.86051387760032
319.0,0.0,18.59284567600879,26.60109692637605,30.979434882412374
320.0,0.0,17.10482232093593,29.718312862814532,30.875592917668385
321.0,0.0,42.42406040559583,34.073362211264794,30.92188166985407
322.0,0.0,41.9391052870581,35.507358706631706,30.740615900739684
323.0,0.0,20.458155207665055,45.9062868576968,30.852890780836173
324.0,0.0,21.62111526845841,46.856443383344825,30.890073277396816
325.0,0.0,33.943738110830125,47.50072556376653,30.739842121293055
326.0,0.0,32.77077331167607,48.25220073930362,30.906956059242273
327.0,0.0,29.315431681254232,49.06142672692691,30.938077951050488
328.0,0.0,31.048143529475208,48.87040713766753,30.912890174210474
329.0,0.0,30.482644360733858,19.39954461379884,30.881382496580365
330.0,0.0,37.27719485268253,20.264006359161026,31.17660753625937
331.0,0.0,38.357835780703645,20.71903741173578,31.33032523005884
332.0,0.0,39.50811293035473,21.306447583504166,31.399718732454826
333.0,0.0,22.74373786470333,22.10819831156459,31.142982142020532
334.0,0.0,41.89004628546997,23.52453409540706,31.650267506017837
335.0,0.0,42.36399854665769,24.858280971997143,31.425444956623277
336.0,0.0,16.24215700971639,34.612492781997666,31.10125238722641
337.0,0.0,39.41614766881092,42.044479104705104,30.846419814590263
338.0,0.0,37.800563879641075,44.560867733263485,31.129374264272503
339.0,0.0,28.16291726067329,49.15682484103037,31.100407537975606
340.0,0.0,25.35676598908959,20.460636829922112,31.48778685106855
341.0,0.0,32.57628589718385,19.35065964251556,30.92374167960883
342.0,0.0,34.1672919813998,19.412842559554004,31.235783196164142
343.0,0.0,19.651217336830364,24.597231736258266,31.532204793649207
344.0,0.0,17.772200449034784,27.38804707432655,31.67693715753486
345.0,0.0,43.04518269184728,31.607472596008048,31.2534399898991
346.0,0.0,41.32978068254369,38.29319062348273,31.436333683336724
347.0,0.0,17.105182488859842,41.07330911011445,31.44458966880713
348.0,0.0,38.739211886657,43.26439519794587,31.175016950532203
349.0,0.0,34.86644109891891,47.155541497978575,31.397935088226557
350.0,0.0,23.51647850197746,48.2278879232842,31.60419228933138
351.0,0.0,26.824587179087985,49.124078330547555,31.39217465325069
352.0,0.0,26.712630213978432,19.820371516467798,31.757601885708503
353.0,0.0,18.62383286731374,25.72394915018249,31.90338958094917
354.0,0.0,17.10186335421187,28.547497083075214,31.99095206788175
355.0,0.0,43.375544280052715,28.761959289961126,31.665013207822117
356.0,0.0,16.263184037563807,31.907717501124427,31.71252316776848
357.0,0.0,43.08109619421207,32.933557473900976,31.831940030922368
358.0,0.0,16.22140043604528,37.93037718934331,31.80824541114236
359.0,0.0,16.67180717246461,39.92854604219189,31.744353230234356
360.0,0.0,40.21014102162575,40.98342308464741,31.472981635043592
361.0,0.0,19.067914623034834,44.736629234874,31.809705928491308
362.0,0.0,37.30943394844253,45.337948809782056,31.96611368555292
363.0,0.0,22.384370156919417,47.69180928816326,31.79718865598037
364.0,0.0,27.90929601191016,19.460923037075474,31.907356383307583
365.0,0.0,35.53242667712486,19.415824901683408,31.955644487343847
366.0,0.0,29.38364628692228,19.283606902716265,31.681663601180286
367.0,0.0,24.432230167610648,20.599601267809827,32.277720803610116
368.0,0.0,43.27677640348795,26.729511281082697,31.930441350123985
369.0,0.0,43.40853042632956,30.47060508903072,31.73099233473014
370.0,0.0,36.30316325838241,46.37461698307336,32.090717631795485
371.0,0.0,33.741350564500515,48.10807536691493,32.19072680903708
372.0,0.0,25.819337413290327,49.10058262961231,32.24590463075495
373.0,0.0,37.033723358830194,19.738144517255275,32.26286975535252
374.0,0.0,38.575644841094885,20.229649552848826,32.53820993802218
375.0,0.0,31.601750842736468,19.008859449073977,31.844047708968755
376.0,0.0,23.149052145631934,21.296745978710753,32.409987302363625
377.0,0.0,41.15897553393013,21.839769772575224,32.86792200189855
378.0,0.0,42.766242316633154,24.592448635269907,32.6220860145234
379.0,0.0,16.33345995811143,30.490766781517497,32.487646087030214
380.0,0.0,15.934689568499284,36.56789102924769,32.45454019695839
381.0,0.0,42.07129490667792,36.997418808859855,32.248273498987366
382.0,0.0,18.26442412642909,43.96100174812358,32.40928369573908
383.0,0.0,19.876106575641558,45.9178063876658,32.41155899368918
384.0,0.0,33.21117169718821,18.84333176048196,32.335773363449995
385.0,0.0,42.418201259078316,23.485247850779945,33.040791738575194
386.0,0.0,17.591172562223452,26.780226088187952,32.93364818965217
387.0,0.0,16.534287834129007,29.28366797243588,32.96779414217942
388.0,0.0,41.06405717657507,40.12619518282119,32.69992234491314
389.0,0.0,17.251177632298653,42.18476715587252,32.60224099932222
390.0,0.0,39.05696313809147,43.57319430902349,32.5602824977816
391.0,0.0,35.20671494638097,47.27347784033268,32.65101667281544
392.0,0.0,23.89422584038299,48.707949556248956,32.77855290907422
393.0,0.0,31.721521727268097,49.06398801981208,32.7415040930937
394.0,0.0,26.615681861558738,19.381888402171942,33.220217340379826
395.0,0.0,22.049652167789286,21.75455729005587,33.05360762504812
396.0,0.0,43.84818232554627,27.751131613858245,33.12303212036922
397.0,0.0,15.777712268567296,33.581017645405545,32.88758900944738
398.0,0.0,42.969916980768545,34.9204945588345,33.09055218868963
399.0,0.0,16.36333425244957,39.60563088413238,32.94885572115241
400.0,0.0,38.25891538741788,44.731348750727626,33.160973925585644
401.0,0.0,21.713472387570516,47.60820410342552,32.99342207204695
402.0,0.0,29.71210890872617,18.67287003166016,33.250494799696895
403.0,0.0,38.12040328167454,19.713472165518713,33.506491741597046
404.0,0.0,23.330262320120163,20.800675863238208,33.66875915209706
405.0,0.0,40.19906113387794,20.746013314077928,33.71582131886791
406.0,0.0,41.82248832301918,22.30685398820095,33.737168934224904
407.0,0.0,20.70275770034829,22.7460902611431,33.34338144427954
408.0,0.0,43.71631727395432,25.94043635680144,33.75695419165365
409.0,0.0,16.856320638857206,27.923153802777687,33.5592608377984
410.0,0.0,43.83254903447248,30.311572150950646,33.23612700625424
411.0,0.0,43.57576608937774,32.27448649215773,33.20289217457535
412.0,0.0,15.660125021788247,35.20620990119437,33.2681955804673
413.0,0.0,39.80416078444546,42.62784625500708,33.44707369013513
414.0,0.0,20.61942395003884,46.70810075055593,33.20881182908295
415.0,0.0,33.219728614630206,48.52114943710379,33.355016329155326
416.0,0.0,27.599998493240765,49.55377850779642,33.27553859133534
417.0,0.0,29.231900441848286,49.54490172532088,33.27776573720093
418.0,0.0,25.334586561052628,19.723440279450294,33.81200806535761
419.0,0.0,28.530291931203966,18.775295394265083,33.742195145501455
420.0,0.0,19.414852525315247,23.883783003961536,33.716917290086826
421.0,0.0,43.413783048556944,24.87556920318598,34.18307426573581
422.0,0.0,15.675135885181128,32.5383117619759,33.777660453683765
423.0,0.0,41.949439806784774,38.338209460374735,33.738425836019125
424.0,0.0,16.581644343508568,40.994141758374056,33.63624083930583
425.0,0.0,17.50294363393238,43.0697304964464,33.61102933935417
426.0,0.0,18.47412025286097,44.523280287949206,33.630092916837
427.0,0.0,36.881461198059306,46.34694175803584,33.69349146414381
428.0,0.0,42.80360127829479,23.365710607496506,34.52465752913242
429.0,0.0,17.806519154969976,25.85716496157208,34.08996037372695
430.0,0.0,44.18562268072815,27.09988850968449,34.19756211938142
431.0,0.0,42.771064913238796,36.06055808631443,34.01433495024881
432.0,0.0,41.189842551572,40.358802687057064,34.01438115872043
433.0,0.0,39.192287888658704,43.65785668731036,34.040324960869654
434.0,0.0,23.323227211494867,48.62449087297014,34.089945425014214
435.0,0.0,25.513118991186847,49.28069524544074,34.09441117854161
