index,axis-0,axis-1,axis-2,axis-3
74.0,0.0,20.834023044900295,149.281159252107,229.32603758988537
75.0,0.0,31.427294368695218,163.44163788453966,229.2601227873535
76.0,0.0,33.245639327798536,145.6141147438089,229.38196110790295
77.0,0.0,20.22527327690564,157.54022475038386,228.6767982688701
78.0,0.0,37.574058428312796,157.80523019503192,228.76941450598727
79.0,0.0,24.625163738296298,145.4596670863714,229.19495947141226
80.0,0.0,26.045519721256873,163.59902439741168,229.00914647982492
81.0,0.0,36.52259285260311,149.80752677016244,227.8543621693664
82.0,0.0,19.40294267236245,152.29954144963662,228.73099922874064
83.0,0.0,34.65131842829338,162.33199927721242,228.9233150462026
84.0,0.0,30.097646094484265,144.0132176357155,229.3687162367356
85.0,0.0,21.50064237377174,160.61354559512583,228.46443788909596
86.0,0.0,38.13915774090254,154.56115462588616,227.85161961389852
87.0,0.0,21.619046786861052,147.21529780894366,228.78302611647382
88.0,0.0,29.43572419915993,164.46051922236572,228.7666184619068
89.0,0.0,35.20870275670056,146.42750460592805,228.46054207118894
90.0,0.0,19.14163825374326,155.69558668597705,228.11880716029842
91.0,0.0,37.30317845421071,160.03602055022412,228.49591622489646
92.0,0.0,26.44642079239339,144.03781457263926,228.77982443747973
93.0,0.0,23.84855669659537,163.24091374655194,228.37632793360575
94.0,0.0,37.72211113821139,151.39812968329852,227.2594942583911
95.0,0.0,19.389293273590017,150.01423956974674,228.34878867731777
96.0,0.0,33.03566052187593,163.969248478423,228.41718469788825
97.0,0.0,32.512525948638896,143.81757496346845,228.8998947277273
98.0,0.0,19.92193741967304,159.09731235910135,227.79728891708325
99.0,0.0,38.8057516133197,156.8132489337055,227.82187802406594
100.0,0.0,22.985483077659257,145.33945346892662,228.2329506720625
101.0,0.0,27.143815304555453,164.93711526474343,228.24300696576591
102.0,0.0,36.8610906849093,147.9796624553867,227.5046985203347
103.0,0.0,18.448803522547117,153.53286707735296,227.68231856774617
104.0,0.0,36.32059306457342,162.1791210869107,228.05326101939323
105.0,0.0,28.69796879992959,142.9459654070853,228.49142896534934
106.0,0.0,21.765052927465497,162.2643609826355,227.69992046757957
107.0,0.0,38.819741727111676,153.2560703762115,226.95492203931926
108.0,0.0,20.045730956261142,147.7219937140017,227.87535986948836
109.0,0.0,30.971490305709963,165.234425199945,227.9401929266748
110.0,0.0,34.91821193521664,144.40292990347157,228.22123368126586
111.0,0.0,18.691471832243153,157.1803031598805,227.17708784107225
112.0,0.0,38.774797020790515,159.2589024329663,227.62763491511902
113.0,0.0,24.808413221165324,143.69579290271227,227.80603345171926
114.0,0.0,24.72273668941029,164.75899683048277,227.65087160926225
115.0,0.0,38.20260730003424,149.8009753068089,226.77071348621126
116.0,0.0,18.22405634849524,151.12292899563982,227.33395270915813
117.0,0.0,34.73017989995864,164.06097230100895,227.54723522830832
118.0,0.0,31.312967586866524,142.33424928570585,228.2513118201945
119.0,0.0,19.959982010071432,160.73968625136908,227.00736315570862
120.0,0.0,39.752163921858205,155.53693277080583,226.89276736858608
121.0,0.0,21.338903782438592,145.6188163277795,227.31586980553044
122.0,0.0,28.55610678405536,165.98338401468806,227.45368905194442
123.0,0.0,37.01731470835872,145.78588775560627,227.34414178105
124.0,0.0,17.840468850040846,154.96605227801007,226.66238180530186
125.0,0.0,37.95188806176118,161.64051361965656,227.21740296033613
126.0,0.0,27.070360871525946,142.33909177653757,227.50718484616914
127.0,0.0,22.38247005804109,163.90003178185967,226.9890655433129
128.0,0.0,39.381963841020756,151.7854338682802,226.31189614062353
129.0,0.0,18.649398697736846,148.61902593059258,226.9369058560636
130.0,0.0,32.66785978214529,165.6181123156245,227.0940376832173
131.0,0.0,34.0901829960679,142.53432583819412,227.81354734879528
132.0,0.0,18.52614724140434,158.7869916589668,226.34415046831373
133.0,0.0,40.008237555235176,158.12712981631603,226.71680564397747
134.0,0.0,23.13087925485989,143.7681244165202,226.82639767764314
135.0,0.0,25.943025216499258,166.07580752515625,226.90869839682057
136.0,0.0,38.668847102488975,147.78578043047696,226.51680910806283
137.0,0.0,17.389574760886052,152.49921498541894,226.29002697313277
138.0,0.0,36.450480819574054,163.7824826416897,226.70418020753223
139.0,0.0,29.743578891972653,141.31582494381453,227.3562406702585
140.0,0.0,20.309646721133436,162.43116328558983,226.28651472709527
141.0,0.0,40.44170179672442,154.06275686147058,226.024892689338
142.0,0.0,19.765891120708826,146.2694625849881,226.4160621810187
143.0,0.0,30.200841160676024,166.68536118293807,226.62903226783257
144.0,0.0,36.67435652956342,143.67361988628946,227.11901204262324
145.0,0.0,17.50897047629198,156.52405381341364,225.74462489482463
146.0,0.0,39.43722423804611,160.72722115786627,226.35482345067484
147.0,0.0,25.35251246006139,142.2021868831961,226.45499839733247
148.0,0.0,23.342783528022984,165.44566290239788,226.28703126497246
149.0,0.0,39.94945007537518,150.04861649707274,225.88391908952997
150.0,0.0,17.51669334688922,149.85710919455585,225.95426559347288
151.0,0.0,34.44460301401629,165.612665229921,226.22859541396159
152.0,0.0,32.75965903490723,140.97312739807464,227.1252158357309
153.0,0.0,18.633180051654012,160.48177373169653,225.5900686038246
154.0,0.0,41.05298872873225,156.724827082214,225.86874584340856
155.0,0.0,21.468748450057507,144.1963736509088,225.88036583618467
156.0,0.0,27.45820626645284,167.12704434958516,226.1314473157732
157.0,0.0,38.90011491795553,145.46934129758722,226.34568172830106
158.0,0.0,16.89085183420843,154.03281409051016,225.2825758501493
159.0,0.0,38.10337474917575,163.12473902530598,225.84275500194465
160.0,0.0,27.966244002553015,140.81813472210843,226.31004783791832
161.0,0.0,20.972412553320517,164.12320009908984,225.60002694062078
162.0,0.0,41.08182512800318,152.42432917635745,225.42991320873497
163.0,0.0,18.3459503862189,147.26472395457284,225.5185375765858
164.0,0.0,31.996026729530833,167.01912055459567,225.77733630321737
165.0,0.0,35.791383657651316,141.6570348691835,226.70083449788763
166.0,0.0,17.416386411410638,158.1805017105355,224.92883558883824
167.0,0.0,40.77304702863261,159.51399422540928,225.5150316357359
168.0,0.0,23.59059123156493,142.37659404034622,225.46614058149322
169.0,0.0,24.632139372356882,166.82393881354423,225.56238657444013
170.0,0.0,40.60069827452933,147.84026595423046,225.6302574618147
171.0,0.0,16.7342349049922,151.3425978314443,224.9317226649891
172.0,0.0,36.21878292005777,165.23565644539283,225.3550632949888
173.0,0.0,31.0452973312329,139.85836684344048,226.2502076815222
174.0,0.0,19.00691979279522,162.23505490860978,224.88853986061875
175.0,0.0,41.80066910679826,155.1060934744855,224.97960469113508
176.0,0.0,19.86672540866531,144.9356727755581,224.97632790030679
177.0,0.0,29.199219406751702,167.84735246090906,225.31301621512915
178.0,0.0,38.53563802432109,143.25493213995955,226.08614431754734
179.0,0.0,16.62940167393857,155.66368752928844,224.38031610267964
180.0,0.0,39.650646697777084,162.14196439186253,224.99664858092692
181.0,0.0,26.113175578906606,140.78749745279254,225.2188727054765
182.0,0.0,21.960748677016937,165.7421576575914,224.9102455260219
183.0,0.0,41.67113621451452,150.54115797891055,224.88731735881385
184.0,0.0,17.1847022959582,148.5638515127591,224.58592297380721
185.0,0.0,33.859902097414796,166.97838849179504,224.9061767284769
186.0,0.0,34.40092335410751,139.87366653336343,225.98259684040858
187.0,0.0,17.533736503333387,159.92739762380893,224.19345842044584
188.0,0.0,41.848985315792255,158.01318957394716,224.63802130538227
189.0,0.0,21.88688982587533,142.91070855746986,224.49629384911518
190.0,0.0,26.212994017488747,167.945390598153,224.7955514284528
191.0,0.0,40.89502557927983,145.35540688147827,225.31413794831303
192.0,0.0,16.238078837077932,152.96642182219114,223.9568962349484
193.0,0.0,37.9218774338308,164.50785668903333,224.47534713364627
194.0,0.0,29.099573880487146,139.41147461317925,225.1404852308719
195.0,0.0,19.667881201932424,163.99217664514137,224.20692823979763
196.0,0.0,42.45279699073487,153.3197517308161,224.2698526781972
197.0,0.0,18.414783446042346,145.98019983345856,224.08386610176902
198.0,0.0,31.088283205836923,168.20405382230942,224.46232565498792
199.0,0.0,37.62832406890566,141.0228605910261,225.5453771416586
200.0,0.0,16.549744349282285,157.37634168044676,223.57436714676527
201.0,0.0,41.00693484596694,160.84612916962485,224.15011791588074
202.0,0.0,24.283912022852643,141.1191322396722,224.15189983320045
203.0,0.0,23.268956130047094,167.21985442228518,224.19778261268632
204.0,0.0,42.446885595435695,148.16164378330657,224.50184906408458
205.0,0.0,16.363349395229914,150.11896918282991,223.62685310640458
206.0,0.0,35.721254325163024,166.5755113394929,224.0329534246616
207.0,0.0,32.56133988724548,138.72953403775153,225.00141807022055
208.0,0.0,17.880858268154388,161.73426896761433,223.5015257794021
209.0,0.0,42.68670495476714,156.30700367170238,223.77967264103924
210.0,0.0,20.253922900510887,143.72051217240966,223.5794673801224
211.0,0.0,28.025392598183846,168.74068724847407,223.98435181699384
212.0,0.0,40.553855606085904,142.9665463925943,224.94504138966207
213.0,0.0,15.99803413462821,154.66455927285085,223.05418445857785
214.0,0.0,39.50019726432471,163.46540534288164,223.60564036250835
215.0,0.0,27.114470492641683,139.52014433872614,223.97296156234384
216.0,0.0,20.632153562322017,165.69607470599823,223.52266398508243
217.0,0.0,43.11121732923781,151.3337018143313,223.70756827625
218.0,0.0,17.18329404825701,147.31864779369167,223.2152559921626
219.0,0.0,33.04948696181197,168.1953640533574,223.59739152781313
220.0,0.0,36.186090522833354,139.1129037034735,224.690690113914
221.0,0.0,16.655119249278922,159.16301235760255,222.83478503782473
222.0,0.0,42.175463636333475,159.32426294382822,223.3163906059947
223.0,0.0,22.526818546759102,141.75243768706326,223.15404443410006
224.0,0.0,24.87571930348711,168.45552193583526,223.43828024323898
225.0,0.0,42.97011745002707,145.48121195745796,224.16938259319514
226.0,0.0,15.86493872131023,151.82103868944546,222.652911950734
227.0,0.0,37.4952974961512,165.8197970605865,223.14260210711606
228.0,0.0,30.471805833994928,138.29580893993668,223.85907571915047
229.0,0.0,18.499200979926908,163.55863655278455,222.82088817617708
230.0,0.0,43.32928419007298,154.44531006113755,222.99673970135777
231.0,0.0,18.756518326652344,144.80436163050123,222.69285515528597
232.0,0.0,29.99509732484558,169.17103290648132,223.13909664677482
233.0,0.0,39.5652900292927,140.68482188047653,224.1827210005713
234.0,0.0,15.9447584463446,156.41419871753305,222.23632855079157
235.0,0.0,40.92369006960954,162.1601766237827,222.75857970316932
236.0,0.0,25.18588869497658,139.97546521595962,222.86883049761462
237.0,0.0,21.915298863411618,167.28382246066735,222.8121244781121
238.0,0.0,44.01378887349445,148.82643407891845,223.20585685643798
239.0,0.0,16.285023457916132,148.88093917416853,222.32256594239874
240.0,0.0,35.006230688801125,167.81829825378537,222.72091875750405
241.0,0.0,34.22199260623154,137.97954699030416,223.62780479798772
242.0,0.0,16.944495156927356,161.0086449681655,222.13920609112225
243.0,0.0,43.06058944879001,157.57767492249164,222.44787964857204
244.0,0.0,20.855470169739558,142.61816666529256,222.227548311828
245.0,0.0,26.728453081256536,169.36597342567717,222.63436841056176
246.0,0.0,42.59570677479615,142.99044033105412,223.59127059894985
247.0,0.0,15.59560278058501,153.5807831825242,221.75414440786312
248.0,0.0,39.12551451111643,164.7434248108649,222.2569589651287
249.0,0.0,28.339678181233825,138.4337294684709,222.69035763724474
250.0,0.0,19.410718135958767,165.34568069216726,222.12867998801005
251.0,0.0,43.99486254816768,152.3923917596754,222.33377259819315
252.0,0.0,17.45729894644601,146.14227376806184,221.84885823581058
253.0,0.0,32.044867792126325,169.2355946876397,222.2752804575599
254.0,0.0,38.01899248828758,138.7682548890905,223.2415820444535
255.0,0.0,16.006286354698734,158.22873332077987,221.50169043373117
256.0,0.0,42.13793437602266,160.61582691357114,221.9174917635859
257.0,0.0,23.348923193594935,140.69231346392507,221.8495640446879
258.0,0.0,23.50221054115628,168.65782688836433,222.0604484467925
259.0,0.0,44.597043126876635,146.10056006203467,222.67895744948962
260.0,0.0,15.694984649377108,150.63243024633522,221.387142498204
261.0,0.0,36.87459890684732,167.07066724081577,221.83067486127067
262.0,0.0,31.973430649000846,137.5735416517722,222.46654478505803
263.0,0.0,17.482284587458096,162.87576717316406,221.45139871036844
264.0,0.0,43.78236981136727,155.6993802846236,221.6512769684833
265.0,0.0,19.325586742381983,143.73167313496614,221.3415580778579
266.0,0.0,28.756871548649716,169.90764795411704,221.79331359520603
267.0,0.0,41.522154243052775,140.67000107037364,222.75227146198884
268.0,0.0,15.50620407057085,155.36131660623747,220.94209596133365
269.0,0.0,40.625217869660545,163.42520319750548,221.40730036033543
270.0,0.0,26.2934891131422,139.01163267346476,221.5675625499267
271.0,0.0,20.630190107269094,167.03341454368822,221.4125583151456
272.0,0.0,44.76949892490905,150.00661996001526,221.7312184129162
273.0,0.0,16.449143976065084,147.69890536687848,221.0142810508767
274.0,0.0,34.09665213908448,168.92124582461932,221.39763278336451
275.0,0.0,35.904620845816936,137.67693651584088,222.1380458511808
276.0,0.0,16.217069674459246,160.10881637426974,220.80526710681391
277.0,0.0,43.17169944618924,158.88408460300272,221.10320210736344
278.0,0.0,21.61431423529281,141.59970375686427,220.91540741955916
279.0,0.0,25.357632241134674,169.7199002060433,221.26071824431918
280.0,0.0,44.333311711055885,143.5615946770299,222.08419514615937
281.0,0.0,15.378561942901184,152.4463465919398,220.49650057260428
282.0,0.0,38.58638876461057,165.99194632723825,220.94029771743638
283.0,0.0,29.708535204755012,137.81401863690513,221.29120400650717
284.0,0.0,18.307898516536362,164.73116802879383,220.7531263914606
285.0,0.0,44.38362573743675,153.70837483831008,220.93605152182255
286.0,0.0,17.950616831542792,145.05228453387627,220.50909984066084
287.0,0.0,30.879890067846684,170.07011771523923,220.92808558229248
288.0,0.0,39.79456868963856,138.8401377223338,221.70314147772146
289.0,0.0,15.531479095406313,157.18072519288398,220.20605646268174
290.0,0.0,41.88815873017298,161.86599688187079,220.55843925346073
291.0,0.0,24.34106715702988,139.75811902533428,220.55184186144615
292.0,0.0,22.154979464193538,168.54907596712192,220.6589282460995
293.0,0.0,45.4671776233534,147.32723909051577,221.1599239623503
294.0,0.0,15.743314787104882,149.45564614641017,220.11246647136778
295.0,0.0,36.071562508747775,168.22509927741027,220.5118432844141
296.0,0.0,33.46479498231941,137.43618808334304,220.9367250555181
297.0,0.0,16.651711532956313,162.01156933033113,220.11096837392714
298.0,0.0,43.9166151166851,156.986157430266,220.28183181655945
299.0,0.0,20.03238903652224,142.73465740282893,220.03861248441976
300.0,0.0,27.416113028089057,170.40151173347306,220.41769221304415
301.0,0.0,43.246940101093706,141.17457295531747,221.16104997453215
302.0,0.0,15.250100619040323,154.25566701133616,219.6894739731092
303.0,0.0,40.13175260409025,164.64057523967062,220.07379119173484
304.0,0.0,27.547235716401694,138.38561236402242,220.21673634647843
305.0,0.0,19.445005251203387,166.50362365634018,220.0190806705375
306.0,0.0,44.988572057655254,151.47476552144946,220.2077447584191
307.0,0.0,16.826940279920784,146.58327868697938,219.70405107975688
308.0,0.0,33.018650040672775,169.85120318640924,220.0503007002284
309.0,0.0,37.49900628909725,137.84408012259667,220.559751752022
310.0,0.0,15.701520571429032,159.06536666032636,219.5030912318263
311.0,0.0,42.9833473811868,160.15024489456283,219.73965302529004
312.0,0.0,22.545774116349353,140.7311971252875,219.61709984624227
313.0,0.0,23.970230700690635,169.77561586912933,219.85548868130107
314.0,0.0,45.47820021423547,144.7064853545101,220.41130003014175
315.0,0.0,15.349210598381205,151.28817852078672,219.27181994690608
316.0,0.0,37.88235485471174,167.17840192501282,219.6189875127269
317.0,0.0,31.064246957143816,137.69967918363966,219.790728766424
318.0,0.0,17.36480149908972,163.90077867164223,219.39827353728506
319.0,0.0,44.482767654251425,155.0201455713573,219.4947581446077
320.0,0.0,18.601989902150947,144.0457725811803,219.20949798502704
321.0,0.0,29.591266923288472,170.6940850372217,219.55065925441232
322.0,0.0,41.43608044597408,139.28622832947448,220.07873073136403
323.0,0.0,15.226636152910388,156.07486973188665,218.95410709574836
324.0,0.0,41.44390594674483,163.07371548760045,219.22042682038696
325.0,0.0,25.505523510444576,139.0858610548159,219.23151325795368
326.0,0.0,20.882141146783145,168.1425900189813,219.25241116339518
327.0,0.0,45.69776501293853,148.86663447791202,219.53302535709852
328.0,0.0,16.000282045628445,148.30264256469988,218.8666909092571
329.0,0.0,35.09482580108042,169.24733082116978,219.16606512761868
330.0,0.0,34.87570808216207,137.71093448890113,219.3560286149165
331.0,0.0,16.03530227022442,161.0054339074566,218.7983741040553
332.0,0.0,43.792254116421965,158.2538413748807,218.91330344123114
333.0,0.0,20.876643441414956,141.82831014089396,218.75417179920564
334.0,0.0,26.01845034096558,170.6338250920856,219.0106286414225
335.0,0.0,44.55717137912692,142.19461648591317,219.44630344160015
336.0,0.0,15.134429195327343,153.1213473263613,218.4822541544576
337.0,0.0,39.501509437070496,165.83081190917414,218.74888211998024
338.0,0.0,28.84257394546916,138.15565979719213,218.7885695970786
339.0,0.0,18.38341028536821,165.74673242239942,218.65154545039977
340.0,0.0,44.98722723104192,152.96052324773643,218.7113785092014
341.0,0.0,17.38447813851048,145.5392855286316,218.4100052079496
342.0,0.0,31.8012000456137,170.5940196772626,218.66925229821103
343.0,0.0,38.98879575362089,138.30465387894992,218.92657246959004
344.0,0.0,15.318622519195266,157.94719498705078,218.2495213150296
345.0,0.0,42.60244783979515,161.37748603599658,218.3974465031581
346.0,0.0,23.612830756330975,140.0043502093535,218.32674820995317
347.0,0.0,22.617081367900433,169.53248490401052,218.43928427190858
348.0,0.0,45.96752641983002,146.31782465841033,218.65572971605877
349.0,0.0,15.477148058910828,150.12768945715624,218.06874046568723
350.0,0.0,37.018176162157125,168.26767072142115,218.2762661271683
351.0,0.0,32.36539939438476,138.03821341113127,218.2541915052554
352.0,0.0,16.60837926365573,162.93673909406556,218.07056229657297
353.0,0.0,19.388665851190485,143.12491683460743,217.9330073233768
354.0,0.0,28.217736687475718,171.07618188037534,218.13707189844976
355.0,0.0,42.819337144852675,140.193601324705,218.377542006041
356.0,0.0,15.071702604179645,154.94796910291763,217.7475550945968
357.0,0.0,40.92134266192283,164.26906074083217,217.9049855521826
358.0,0.0,26.75607159796221,138.72247500168746,217.88382504688587
359.0,0.0,19.72409799333012,167.48611092189384,217.85508580508022
360.0,0.0,45.579406097909434,150.3864697646005,217.91377555490502
361.0,0.0,16.43369968328831,147.21043389708296,217.62258530408718
362.0,0.0,33.96497268070267,170.09737142540487,217.7814324121239
363.0,0.0,36.24827797724568,138.16190034078662,217.8075485621521
364.0,0.0,15.584912004658403,159.88959491627747,217.52838035849368
365.0,0.0,43.5151425365528,159.50551242063278,217.57652817732676
366.0,0.0,21.87865990161014,141.0919274161022,217.48276298606115
367.0,0.0,24.61830288414047,170.5795911276219,217.57704899906153
368.0,0.0,45.39487729819995,143.61403471179872,217.71650710033882
369.0,0.0,15.179134648645718,151.97734051051378,217.2968413181502
370.0,0.0,38.732607422037304,166.95740134041284,217.40437312837486
371.0,0.0,30.13139495655615,138.3364748131103,217.34030782398347
372.0,0.0,17.4960795608293,164.81693038810673,217.30176479591373
373.0,0.0,44.772998110342016,154.2952593457733,217.25153123819956
374.0,0.0,18.10925400440564,144.59474200574243,217.15215419947666
375.0,0.0,30.474446608883188,171.1171142674034,217.24898669248373
376.0,0.0,40.45153385670373,138.91608364528037,217.2872470440167
377.0,0.0,15.112212304071244,156.80090931762302,217.03379379552092
378.0,0.0,42.09954662283007,162.5594812965792,217.0680197701922
379.0,0.0,24.801079635415885,139.5239728922822,217.02956863942438
380.0,0.0,21.36420721743967,168.9975110554406,217.01576856673995
381.0,0.0,45.908940980188284,147.8996479598695,217.02143373690083
382.0,0.0,15.798888079030739,149.01542720520234,216.8612983822053
383.0,0.0,35.99167144577945,169.20885602070388,216.89299676153232
384.0,0.0,33.634454062059135,138.4682750414925,216.80043542436553
385.0,0.0,16.05231591336699,161.85721827411405,216.7711144248279
386.0,0.0,20.3024239806123,142.32711478464395,216.68193191490283
387.0,0.0,26.80403953494447,171.19971476252684,216.69063473282498
388.0,0.0,43.90747923466135,141.4197549578913,216.6686036259611
389.0,0.0,15.068674583682892,153.81417636869782,216.56647549659797
390.0,0.0,40.216143766548846,165.3875957871578,216.56190241664245
391.0,0.0,28.037523073291972,138.72184180109986,216.51903356464913
392.0,0.0,18.702277149679283,166.6105567237639,216.48295598997774
393.0,0.0,17.06194880058994,146.20699618700192,216.39857572330968
394.0,0.0,32.70653170490076,170.74945195483443,216.35451145742172
395.0,0.0,37.66524819509147,138.60087806308883,216.27676212723435
396.0,0.0,15.290077685973078,158.71375815872398,216.2949577617696
397.0,0.0,43.05314723584957,160.71227570353065,216.23032723202834
398.0,0.0,22.98420264909466,140.51385530241132,216.21128295535854
399.0,0.0,23.272779813824858,170.21557146968576,216.13478620373684
400.0,0.0,45.667730604142015,145.39140173585366,215.99939091432384
401.0,0.0,15.396610976599732,150.84682327669887,216.11795037792325
402.0,0.0,37.8083265024898,167.97578671376695,216.01877964575112
403.0,0.0,31.374027222642837,138.68240665698522,215.95630326749338
404.0,0.0,16.79866137371697,163.76342180957167,215.97477161264254
405.0,0.0,18.948102911797875,143.74398655452885,215.9128111976419
406.0,0.0,29.079914472493176,171.38319818284722,215.78998694223637
407.0,0.0,41.771740830984264,139.84282309944402,215.64322984544376
408.0,0.0,15.058259418938066,155.6510104982602,215.8423889420481
409.0,0.0,41.45946233702459,163.68393939354215,215.72807211132286
410.0,0.0,26.041902164374868,139.30902667435157,215.71779818015003
411.0,0.0,20.226843135518184,168.23583159377927,215.6099559478581
412.0,0.0,45.60615083051351,149.39717173742176,215.5643900477763
413.0,0.0,16.29041855316684,147.9441357082157,215.6636606327279
414.0,0.0,34.824718601873215,169.98289620764365,215.46185133498392
415.0,0.0,34.95597330337917,138.8024522190581,215.3942198182813
416.0,0.0,15.668787424198984,160.6811377814166,215.50910401564926
417.0,0.0,43.78354267568647,158.7756033951873,215.40908431831684
418.0,0.0,21.340333675541114,141.68680046864202,215.42858248449997
419.0,0.0,25.405023679380943,171.0216668742517,215.22416397018836
420.0,0.0,44.56965182599167,142.96036801259734,215.00068309341566
421.0,0.0,15.202585247441654,152.68666189399212,215.3915117180655
422.0,0.0,39.382301191072855,166.44714924812007,215.17851176147101
423.0,0.0,29.292269824857147,138.89545019676171,215.17570638668408
424.0,0.0,17.866325921917742,165.58018375619818,215.13001494454903
425.0,0.0,17.82618750485676,145.31137373153416,215.17210312063455
426.0,0.0,31.355430230101295,171.16143656117507,214.88635558829233
427.0,0.0,39.14529095432327,139.06735027848407,214.7017359884963
428.0,0.0,15.17107858627205,157.5251142790292,215.08833458624034
429.0,0.0,42.45223685428496,161.85075766814595,214.900348369564
430.0,0.0,24.17301165331477,140.14861450374855,214.93432335533063
431.0,0.0,22.02857174875132,169.57572666296593,214.69652598368762
432.0,0.0,45.510853521421545,147.18709021503693,214.447456557834
433.0,0.0,15.795475223069642,149.76170568937118,214.9367267994654
434.0,0.0,36.73772193635169,168.82944856667106,214.58827489058325
435.0,0.0,32.612409034605804,138.9777187621577,214.60803374101636
