,time,distances,autocorrelations_spatial_total,autocorrelations_spatial_tissue,autocorrelations_spatial_cell
175,21,13.0,0.05593703694952769,-0.5038973582009397,0.05006282874283317
176,21,14.0,0.14648898892197498,-0.2826027485196718,0.214111599579518
177,21,15.0,0.128419571736685,-0.3057941243223626,0.1742118972795907
178,21,16.0,-0.03558568206869623,-0.3411572002157827,-0.0012550790305469
179,21,17.0,-0.01227526620618508,0.039063577812986396,-0.009878633965883331
180,21,18.0,-0.1418128567506496,0.46311480990263953,-0.2141590680202728
181,21,19.0,-0.29211299555488107,0.29267839302068277,-0.2989242855584816
182,21,20.0,-0.27917922033513815,0.45567836810106127,-0.32817005243388475
183,21,21.0,0.2967938084949938,,0.11560497326714822
184,21,22.0,0.07888234824775918,,-0.3116027739946993
185,21,23.0,0.5095349410747732,0.74339616242083,0.569300591071178
186,21,24.0,0.9522457667965575,,0.9077998991280692
187,24,3.0,-0.024872995140920083,,0.007091180284529522
188,24,4.0,0.12894668099151915,,0.014197866752478064
189,24,5.0,-0.23647302735295506,0.3091093622981586,-0.3053689505517544
190,24,6.0,-0.31203830546446,0.30124905320762607,-0.3644156228517544
191,24,7.0,-0.17327068799490727,0.1983322641336767,-0.17960902524273523
192,24,8.0,-0.041621889080238846,-0.2211291638027896,-0.0217249876544685
193,24,9.0,-0.012638231605799261,-0.2996489957926213,-0.01634347986453466
194,24,10.0,0.09952760224917212,-0.26766287452244486,0.14117611274922667
195,24,11.0,-0.07482167372919676,-0.40492488658254683,-0.013185840396718747
196,24,12.0,-0.15216342551237322,-0.9142119849170276,-0.04163557957657178
197,24,13.0,0.06408449348834903,-0.48533693403158035,0.06931658427862297
198,24,14.0,0.19895540222873448,-0.268528484928783,0.2718855220471879
199,24,15.0,0.07732198821918139,-0.32100098208758143,0.11312218170720595
200,24,16.0,-0.05439085159553728,-0.3502167808581724,-0.03325389446913796
201,24,17.0,-0.03314584789069535,0.06174336770083302,-0.025867599593171184
202,24,18.0,-0.10264783326129497,0.48911279882014064,-0.16355458403279557
203,24,19.0,-0.2538074358625788,0.29989294219873314,-0.2768348560821518
204,24,20.0,-0.2905962464826296,0.46093392688466195,-0.3485473245421478
205,24,21.0,0.16521591202225858,,0.017104296088802012
206,24,22.0,0.27682218273379133,,-0.18067794635524734
207,24,23.0,0.4816228590237868,0.7534330447666507,0.528435051436546
208,24,24.0,0.9108207068614208,,0.8701738392369577
209,27,3.0,-0.12119898643171356,,-0.03693733284973468
210,27,4.0,0.11067054426789164,,-0.015177078625960981
211,27,5.0,-0.21714613164528088,0.3148011302760643,-0.2967020090950308
212,27,6.0,-0.25588659366297106,0.2921793006054157,-0.30157571441054215
213,27,7.0,-0.2269627173334617,0.19207591879627275,-0.21069842607023975
214,27,8.0,-0.024301688252579553,-0.19261155080702155,0.00015148414825945556
215,27,9.0,-0.02721159686523454,-0.29807879818638544,-0.047824817965130884
216,27,10.0,0.01879529223951249,-0.28144261065006365,0.05262179116605521
217,27,11.0,-0.06689017415890434,-0.3833676567474389,0.005953547760721717
218,27,12.0,-0.12984296227551603,-0.8920616120149713,-0.001385639726442012
219,27,13.0,0.06126090093804505,-0.5244072331747192,0.07638624362495496
220,27,14.0,0.19744808030366076,-0.26516333580465345,0.26773394626921754
221,27,15.0,0.06325996141839738,-0.30345981149078766,0.09920241693833012
222,27,16.0,-0.06789881687425559,-0.3493642786961296,-0.048012898043490744
223,27,17.0,-0.029448582541575417,0.02066358249330359,-0.02121589900423574
224,27,18.0,-0.02795020065377224,0.4620921762564358,-0.0765128939996731
225,27,19.0,-0.20042595757970938,0.30695106250320076,-0.22896263854223012
226,27,20.0,-0.30580777990456265,0.46561481538117366,-0.3592782674710827
227,27,21.0,0.1647005319817746,,-0.0007201249337797783
228,27,22.0,0.31099907542535915,,-0.2459874906717395
229,27,23.0,0.4402305301742822,0.7428446862298516,0.481698779586396
230,27,24.0,0.8170845781751555,,0.7510121029407243
231,30,0.0,0.9999999999999997,0.9999999999999998,1.0
232,30,1.0,0.9999999999999997,0.9999999999999998,0.9999999999999998
233,30,3.0,-0.0949265311106634,,-0.05179140614541739
234,30,4.0,0.14780538308313357,,-0.006325631294971299
235,30,5.0,-0.2079106740405069,0.3189552670217086,-0.304952347810508
236,30,6.0,-0.22794641788901754,0.29863691228175837,-0.27447434602350124
237,30,7.0,-0.23282460758990778,0.17441672644188372,-0.20408476879150197
238,30,8.0,-0.025824242284452317,-0.21802217245430594,0.014750371610734683
239,30,9.0,0.02386562050636346,-0.2660446951545858,0.007360234463484965
240,30,10.0,-0.014728863030878937,-0.2900368330193653,0.031066859861114782
241,30,11.0,-0.10099805827193374,-0.4075363934962336,-0.025885935904251322
242,30,12.0,-0.15117121656812121,-0.8941657325082657,-0.0015867894848452134
243,30,13.0,0.05818255283647419,-0.4768472065221135,0.04883216863752313
244,30,14.0,0.15605583596111952,-0.2739975898753714,0.23476603781958127
245,30,15.0,0.03546536910991545,-0.3052860614915197,0.10372711850789536
246,30,16.0,-0.042271825556408314,-0.33127208508683753,-0.019075199778593788
247,30,17.0,-0.01790805235200641,0.0375977666310689,-0.005864309603032585
248,30,18.0,-0.043355112045394786,0.45048103235972736,-0.10790705371230727
249,30,19.0,-0.22656358612733554,0.29229194655455476,-0.2636401810189881
250,30,20.0,-0.21257459563601888,0.47918749753583767,-0.24960364406112487
251,30,21.0,0.35394306162533734,,0.12989886526077624
252,30,22.0,0.3887864448897928,,-0.2312629523606691
253,30,23.0,0.4638849124146181,0.8047370789660451,0.4932989694585354
254,30,24.0,0.8254147082252068,,0.6910925374698139
255,33,0.0,0.9999999999999998,1.0,
256,33,1.0,0.9999999999999997,1.0,1.0
257,33,3.0,-0.08005304690645014,,0.03690140160542224
258,33,4.0,0.14921584084936987,,0.0010374009685164508
259,33,5.0,-0.1639828360452379,0.3216706641151118,-0.2731887296121402
260,33,6.0,-0.18293736456155063,0.31692329078525955,-0.24189428515486905
261,33,7.0,-0.2070719740735073,0.12293062964257558,-0.20815910157401987
262,33,8.0,-0.09512653102422458,-0.24367552183099167,-0.05986264216609403
263,33,9.0,-0.038101310833822115,-0.24118270017293184,-0.04857593475618136
264,33,10.0,-0.022108365323808898,-0.2820204912151332,0.02244938551304965
265,33,11.0,-0.08010742007328633,-0.45318167819565985,0.011723993295016015
266,33,12.0,-0.15004381019664395,-0.9074865459655583,0.005635220110449366
267,33,13.0,0.03353923161046893,-0.41254237869457694,0.042429195872500186
268,33,14.0,0.12219724994434729,-0.2812534133372891,0.20950863411109139
269,33,15.0,0.07492610932795271,-0.31999279076850157,0.13066623224303883
270,33,16.0,-0.03542388252794076,-0.31076067785095746,0.028901935435736822
271,33,17.0,0.02996671091508884,0.09617150822036476,0.05193203148739309
272,33,18.0,-0.027030728227883685,0.421072574002637,-0.11196537405211945
273,33,19.0,-0.20293330480692548,0.2875090714884687,-0.236162502139874
274,33,20.0,-0.2178244483222723,0.5049378791813731,-0.29394878110050504
275,33,21.0,0.3493422519651784,,0.09552138015013718
276,33,22.0,0.20448811113474188,,-0.32167001313448385
277,33,23.0,0.3520624930171561,0.8248233207708823,0.3502526613707306
278,33,24.0,0.8996874461151113,,0.7338371725932304
279,36,0.0,0.9999999999999999,0.9999999999999998,0.9999999999999999
280,36,1.0,1.0,0.9999999999999998,1.0
281,36,3.0,-0.2749560026290994,,-0.16922809304797948
282,36,4.0,0.25835840786166303,,0.07339277434857526
283,36,5.0,-0.13083195784446466,0.32235906988066765,-0.26947728491806233
284,36,6.0,-0.13484060993857552,0.33225512085004016,-0.21032485349743732
285,36,7.0,-0.12350967885539581,0.10698114493916411,-0.09885064174377524
286,36,8.0,-0.12101659312794845,-0.2883434295474207,-0.07378738613298165
287,36,9.0,-0.06032643890928545,-0.22436370022095592,-0.10333267707999395
288,36,10.0,-0.04423128940664067,-0.2533220277755384,-0.028169376387891687
289,36,11.0,-0.08207196833355897,-0.4792267210750409,0.04791732569808151
290,36,12.0,-0.262697087272251,-0.9560297205327687,-0.01611976366971384
291,36,13.0,0.00952528018375392,-0.36087493504638357,0.05070286614663779
292,36,14.0,0.13328461100740402,-0.26411263612854924,0.2298759606632178
293,36,15.0,0.030235176953095362,-0.3428649662208221,0.04932618374743499
294,36,16.0,-0.09031501717193519,-0.3157066531660479,0.016601448322988776
295,36,17.0,0.05150416735930438,0.12142989431449915,0.09193486748192765
296,36,18.0,0.08520746542465187,0.452794798060404,-0.00891421480534398
297,36,19.0,-0.09676540896998359,0.2976971786272911,-0.14244177008166198
298,36,20.0,-0.1742115829216199,0.50664326971352,-0.2704064376968805
299,36,21.0,0.2698492059847454,,0.0031803723766483725
300,36,22.0,0.3958010574500209,,-0.43290613796802513
301,36,23.0,0.4036346343409662,0.8742324907663303,0.32127868813307925
302,36,24.0,0.6990710728819776,,0.4287433320145539
303,39,0.0,1.0,,
304,39,1.0,1.0,,
305,39,3.0,-0.2231539307362377,,-0.13469617662144848
306,39,4.0,0.1944136574411027,,-0.023811157443519516
307,39,5.0,-0.13257770072106448,0.324348709934749,-0.2627981616426196
308,39,6.0,-0.10911075211495189,0.319444087951511,-0.15399745661519545
309,39,7.0,-0.07679736024359467,0.09553590999085969,-0.06275083591596832
310,39,8.0,-0.09509879281483954,-0.2753902883247864,-0.049728279031276926
311,39,9.0,-0.06055897196568005,-0.226090318734779,-0.1269479963291723
312,39,10.0,-0.06792296142702516,-0.26610596306770395,-0.06381034299211047
313,39,11.0,-0.035803408437427325,-0.4500155330123645,0.10687278253335823
314,39,12.0,-0.25407758489904525,-0.9350335018623845,0.001752775026477017
315,39,13.0,-0.04402360506300594,-0.39734861803901467,0.028775457033959156
316,39,14.0,0.17656189037818337,-0.2772484711041824,0.2727830895300254
317,39,15.0,0.0681777563684703,-0.3143335365981136,0.060596745011989604
318,39,16.0,-0.12154222875368935,-0.32076453731878546,-0.017912207365193077
319,39,17.0,-0.011105467751890686,0.10917166603070864,0.021619808473401447
320,39,18.0,0.140011997497716,0.4565800422801339,0.05581814830840237
321,39,19.0,-0.11428994022697178,0.2945404813058944,-0.18117990495378994
322,39,20.0,-0.19750273558320952,0.46204925456447976,-0.29580225174624336
323,39,21.0,0.30217223387855896,,0.1132825380802301
324,39,22.0,0.34980653692945424,,-0.3659676773684685
325,39,23.0,0.427486680135868,0.9015740005022126,0.3266411822590995
326,39,24.0,0.7448504555393204,,0.5276403405434932
327,42,0.0,0.9999999999999999,1.0,0.9999999999999997
328,42,1.0,0.9999999999999999,1.0,0.9999999999999997
329,42,3.0,-0.10155095419422525,,-0.04904049404358358
330,42,4.0,0.19806549289587658,,0.009888030292137936
331,42,5.0,-0.11959230806828257,0.32251109122554655,-0.24151407035580716
332,42,6.0,-0.13146116063316848,0.30067866433102053,-0.19924939251733198
333,42,7.0,-0.165396068351378,0.12204693801900326,-0.15671211091617784
334,42,8.0,-0.1401679136020954,-0.23743903609925388,-0.09198919577654469
335,42,9.0,-0.058804732632644616,-0.24676170255439492,-0.09698326475303057
336,42,10.0,-0.06323237729979034,-0.27944912297194985,-0.038693872564878204
337,42,11.0,-0.054837505485471075,-0.4172144861924793,0.0628774082667329
338,42,12.0,-0.20842085953108955,-0.8939073269527219,-0.007193585370598926
339,42,13.0,0.012150205132889856,-0.44856916180483525,0.04940046797585244
340,42,14.0,0.19105345497426077,-0.2789003464726042,0.2820387893063411
341,42,15.0,0.0467698421837505,-0.31090800374522565,0.09228490462791186
342,42,16.0,-0.08371710400441454,-0.3273646755947941,0.011486794434917565
343,42,17.0,-0.01002348060728062,0.08392495592257955,0.015709341077120516
344,42,18.0,0.07370802315812154,0.44910423235987346,-0.03461065693896633
345,42,19.0,-0.17525459746155259,0.28254643715167876,-0.2436992312329606
346,42,20.0,-0.13842833878675442,0.4610667578570327,-0.1913083655631136
347,42,21.0,0.3761109481078857,,0.15099702573303847
348,42,22.0,0.28335121079896597,,-0.39599103372079053
349,42,23.0,0.49883319592476755,0.8704180460803866,0.4195438879309592
350,42,24.0,0.6863774770867854,,0.4254089667745014
351,45,0.0,1.0,1.0,0.9999999999999999
352,45,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999
353,45,3.0,-0.2685395766052391,,-0.12723913327690142
354,45,4.0,0.2244605771593397,,0.011524636615889395
355,45,5.0,-0.1091823731883189,0.33066704943857256,-0.25305629665489165
356,45,6.0,-0.08062696172466279,0.32655848426991285,-0.13824482674034388
357,45,7.0,-0.13004916072207973,0.08222010103668628,-0.13796968169018298
358,45,8.0,-0.13500426133671303,-0.2918791427266929,-0.06986654740253619
359,45,9.0,-0.07367633906932382,-0.21953613797467245,-0.11515323278785976
360,45,10.0,-0.05337377243338114,-0.2619627513002113,-0.0443328939534673
361,45,11.0,-0.028606134749603798,-0.4780009695432056,0.12109114619507262
362,45,12.0,-0.25273553978558577,-0.9435829546331079,-0.0025937781799038164
363,45,13.0,-0.015719393261700715,-0.34753912102381634,0.02435522569850255
364,45,14.0,0.14060905276052338,-0.27983828427725893,0.23275924519364513
365,45,15.0,0.046286483356464396,-0.33624988592818095,0.0483805362816437
366,45,16.0,-0.09374264145340869,-0.3191893447300498,0.03891191797621245
367,45,17.0,0.032958682560693335,0.1563779614014331,0.09224025042615984
368,45,18.0,0.11093378910792333,0.45565641779486865,-0.0012660278178772903
369,45,19.0,-0.1237682244209198,0.2919166931585792,-0.20103785701209412
370,45,20.0,-0.1518430088399405,0.48324590951298985,-0.23725268817244335
371,45,21.0,0.319858464552715,,0.12298744116025305
372,45,22.0,0.2692505661270037,,-0.5340979548978931
373,45,23.0,0.40781024742297395,0.9001856824215249,0.30393337879632437
374,45,24.0,0.7311208206007502,0.9987173188112726,0.4836704409866543
375,48,3.0,-0.0933579614232899,,-0.03558914837386251
376,48,4.0,0.14473074260022448,,-0.06066231223285454
377,48,5.0,-0.10441981761707023,0.32587140989201274,-0.22643132434326338
378,48,6.0,-0.067124095378266,0.3097289830235533,-0.11884888079023413
379,48,7.0,-0.16137742684668108,0.08607825644196514,-0.1627490862454234
380,48,8.0,-0.1499553869194145,-0.27043376923928325,-0.10783148645054219
381,48,9.0,-0.041025915686932,-0.22481450942079434,-0.07593212546048976
382,48,10.0,-0.04953753174336628,-0.2746210296726302,-0.01914696316582945
383,48,11.0,-0.07979453566244592,-0.44493521054485,0.0465970363951063
384,48,12.0,-0.2149295694272613,-0.9181502878417445,0.004490949220696533
385,48,13.0,0.016242818181918382,-0.3771173340765503,0.02483334398896546
386,48,14.0,0.1634398008541374,-0.2837032724905176,0.23844062726770548
387,48,15.0,0.06303225143886294,-0.32585403015368386,0.12994476847910416
388,48,16.0,-0.05139167656241953,-0.31200793757672546,0.06021127546996538
389,48,17.0,0.014351988657733603,0.13923751887667415,-0.0005609355128791691
390,48,18.0,0.04290630001715212,0.4577481624018005,-0.09740507255949817
391,48,19.0,-0.19756227799145493,0.2902541826955764,-0.2647017490965712
392,48,20.0,-0.12668238162357118,0.4581621093478829,-0.16649579449108934
393,48,21.0,0.4592993265090925,,0.2553136896785255
394,48,22.0,0.18003230313938517,,-0.43061649983652595
395,48,23.0,0.5710666310890957,0.9321952272263301,0.46069305491269313
396,48,24.0,0.6910138673086532,,0.44713219701564516
397,51,0.0,0.9999999999999998,0.9999999999999999,1.0
398,51,1.0,0.9999999999999998,0.9999999999999997,0.9999999999999999
399,51,3.0,-0.11752202795365332,,-0.022189793538183056
400,51,4.0,0.11856630138393648,,-0.0845737775654956
401,51,5.0,-0.10545179804170868,0.31186620810707527,-0.22190423900723197
402,51,6.0,-0.05241965480549375,0.294591478429911,-0.08581384534391902
403,51,7.0,-0.1150130239074365,0.12467221828341236,-0.15023030640753732
